State,District,Market,StateDistrictMarket,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Karnataka,Chamrajnagar,Chamaraj Nagar,KarnatakaChamrajnagarChamaraj Nagar,Cabbage,Cabbage,FAQ,01/08/2023,600,1200,900
Karnataka,Chamrajnagar,Chamaraj Nagar,KarnatakaChamrajnagarChamaraj Nagar,Carrot,Carrot,FAQ,01/08/2023,2200,2600,2400
Karnataka,Chamrajnagar,Chamaraj Nagar,KarnatakaChamrajnagarChamaraj Nagar,Cucumbar(Kheera),Cucumbar,FAQ,01/08/2023,400,800,600
Karnataka,Chamrajnagar,Chamaraj Nagar,KarnatakaChamrajnagarChamaraj Nagar,Green Chilli,Green Chilly,FAQ,01/08/2023,3000,4500,3800
Karnataka,Chamrajnagar,Chamaraj Nagar,KarnatakaChamrajnagarChamaraj Nagar,Knool Khol,Knool Khol,FAQ,01/08/2023,2000,2500,2300
Karnataka,Chamrajnagar,Chamaraj Nagar,KarnatakaChamrajnagarChamaraj Nagar,Raddish,Raddish,FAQ,01/08/2023,1000,1500,1300
Karnataka,Chamrajnagar,Chamaraj Nagar,KarnatakaChamrajnagarChamaraj Nagar,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01/08/2023,1600,2500,2100
Karnataka,Chamrajnagar,Chamaraj Nagar,KarnatakaChamrajnagarChamaraj Nagar,Tomato,Tomato,FAQ,01/08/2023,2500,8500,7500
Karnataka,Chamrajnagar,Gundlupet,KarnatakaChamrajnagarGundlupet,Beans,Beans (Whole),FAQ,01/08/2023,5720,5720,5720
Karnataka,Chamrajnagar,Gundlupet,KarnatakaChamrajnagarGundlupet,Green Chilli,Green Chilly,FAQ,01/08/2023,3605,3605,3605
Karnataka,Chamrajnagar,Gundlupet,KarnatakaChamrajnagarGundlupet,Tomato,Tomato,FAQ,01/08/2023,9920,10000,9920
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Beans,Beans (Whole),FAQ,01/08/2023,2000,2500,2300
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Beetroot,Beetroot,FAQ,01/08/2023,1200,1500,1350
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Bhindi(Ladies Finger),Bhindi,FAQ,01/08/2023,1800,2600,2300
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Cabbage,Cabbage,FAQ,01/08/2023,800,1200,1000
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Capsicum,Capsicum,FAQ,01/08/2023,1500,2000,1750
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Carrot,Carrot,FAQ,01/08/2023,2000,2500,2200
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Cucumbar(Kheera),Cucumbar,FAQ,01/08/2023,250,400,300
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Green Chilli,Green Chilly,FAQ,01/08/2023,4600,6000,5400
Karnataka,Chikmagalur,Bagepalli,KarnatakaChikmagalurBagepalli,Tomato,Tomato,FAQ,01/08/2023,850,2200,1500
Karnataka,Chikmagalur,Chikkamagalore,KarnatakaChikmagalurChikkamagalore,Beans,Beans (Whole),FAQ,01/08/2023,3800,4200,4000
Karnataka,Chikmagalur,Chikkamagalore,KarnatakaChikmagalurChikkamagalore,Green Chilli,Green Chilly,FAQ,01/08/2023,4488,4488,4488
Karnataka,Chikmagalur,Chikkamagalore,KarnatakaChikmagalurChikkamagalore,Tomato,Tomato,FAQ,01/08/2023,10418,11475,11275
Karnataka,Chitradurga,Chitradurga,KarnatakaChitradurgaChitradurga,Cotton,Varalakshmi  (Ginned),FAQ,01/08/2023,1501,9060,7143
Karnataka,Davangere,Channagiri,KarnatakaDavangereChannagiri,Arecanut(Betelnut/Supari),Rashi,FAQ,01/08/2023,52512,56012,54185
Karnataka,Davangere,Channagiri,KarnatakaDavangereChannagiri,Black pepper,Malabar,FAQ,01/08/2023,40639,46239,44399
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Apple,Apple,FAQ,01/08/2023,8500,9000,8800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Banana,Elakki Bale,FAQ,01/08/2023,4500,5000,4700
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Banana,Pachha Bale,FAQ,01/08/2023,2500,3000,2700
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Beans,Beans (Whole),FAQ,01/08/2023,5000,6000,5500
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Beetroot,Beetroot,FAQ,01/08/2023,1500,2000,1800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Bhindi(Ladies Finger),Bhindi,FAQ,01/08/2023,3000,3500,3200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Bitter gourd,Bitter Gourd,FAQ,01/08/2023,2800,3200,3000
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Bottle gourd,Bottle Gourd,FAQ,01/08/2023,800,1200,1000
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Brinjal,Round/Long,FAQ,01/08/2023,1600,2000,1800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Bunch Beans,Bunch Beans,FAQ,01/08/2023,2600,3000,2800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Cabbage,Cabbage,FAQ,01/08/2023,500,700,500
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Capsicum,Capsicum,FAQ,01/08/2023,6000,6500,6200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Carrot,Carrot,FAQ,01/08/2023,2800,3200,3000
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Cauliflower,Cauliflower,FAQ,01/08/2023,1000,1500,1200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Cucumbar(Kheera),Cucumbar,FAQ,01/08/2023,2500,3000,2800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Drumstick,Drumstick,FAQ,01/08/2023,2500,3000,2800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Green Avare (W),Green Avare (W),FAQ,01/08/2023,2600,3000,2800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Green Chilli,Green Chilly,FAQ,01/08/2023,3800,4200,4000
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Karbuja(Musk Melon),Karbhuja,FAQ,01/08/2023,1500,2000,1800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Knool Khol,Knool Khol,FAQ,01/08/2023,2500,3000,2800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Lime,Lime,FAQ,01/08/2023,1500,2000,1700
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Mousambi(Sweet Lime),Mousambi,FAQ,01/08/2023,2800,3500,3200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Onion,Onion,FAQ,01/08/2023,300,1950,1200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Papaya,Papaya,FAQ,01/08/2023,1000,2000,1500
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Pineapple,Pine Apple,FAQ,01/08/2023,1500,2000,1800
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Pomegranate,Pomogranate,FAQ,01/08/2023,3000,4000,3500
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Potato,Potato,FAQ,01/08/2023,1500,1800,1600
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Raddish,Raddish,FAQ,01/08/2023,1200,1600,1400
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01/08/2023,2800,3200,3000
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Seemebadnekai,Seemebadanekai,FAQ,01/08/2023,2000,2500,2200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Suvarna Gadde,Suvarnagadde,FAQ,01/08/2023,3000,3500,3200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Sweet Potato,Sweet Potato,FAQ,01/08/2023,1200,1500,1300
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Sweet Pumpkin,Sweet Pumpkin,FAQ,01/08/2023,1000,1500,1200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Thondekai,Thondekai,FAQ,01/08/2023,3000,3500,3200
Karnataka,Davangere,Davangere,KarnatakaDavangereDavangere,Tomato,Tomato,FAQ,01/08/2023,6000,8000,7500
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Bengal Gram(Gram)(Whole),Jawari/Local,FAQ,01/08/2023,4069,6209,4746
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,01/08/2023,6511,6511,6511
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,01/08/2023,2110,6500,5893
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Jowar(Sorghum),Jowar ( White),FAQ,01/08/2023,4426,4672,4527
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Maize,Local,FAQ,01/08/2023,2000,2216,2109
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Onion,Puna,FAQ,01/08/2023,500,2100,1050
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Onion,Telagi,FAQ,01/08/2023,400,1750,840
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Potato,Potato,FAQ,01/08/2023,1500,1700,1600
Karnataka,Dharwad,Hubli (Amaragol),KarnatakaDharwadHubli (Amaragol),Soyabean,Soyabeen,FAQ,01/08/2023,2500,4989,4735
Karnataka,Gadag,Laxmeshwar,KarnatakaGadagLaxmeshwar,Bengal Gram(Gram)(Whole),Jawari/Local,FAQ,01/08/2023,4650,4650,4650
Karnataka,Gadag,Laxmeshwar,KarnatakaGadagLaxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,01/08/2023,5489,6319,5904
Karnataka,Gadag,Laxmeshwar,KarnatakaGadagLaxmeshwar,Groundnut,Gejje,FAQ,01/08/2023,5696,5806,5708
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Apple,Apple,FAQ,01/08/2023,8000,13000,10500
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,01/08/2023,9421,10319,10021
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Beans,Beans (Whole),FAQ,01/08/2023,2000,5000,3500
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,01/08/2023,5252,5252,5252
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Bhindi(Ladies Finger),Bhindi,FAQ,01/08/2023,3000,5000,4000
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,01/08/2023,6200,7200,6800
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Brinjal,Brinjal,FAQ,01/08/2023,1000,1500,1250
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Capsicum,Capsicum,FAQ,01/08/2023,4000,6000,5000
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Green Chilli,Green Chilly,FAQ,01/08/2023,6000,7000,6500
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,01/08/2023,6800,8000,7300
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Guava,Guava,FAQ,01/08/2023,800,1500,1150
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Gur(Jaggery),Other,FAQ,01/08/2023,2300,3600,3000
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Jowar(Sorghum),Jowar ( White),FAQ,01/08/2023,3600,5500,4500
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Lime,Lime,FAQ,01/08/2023,1000,1400,1200
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Onion,Onion,FAQ,01/08/2023,1000,2000,1500
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Orange,Orange,FAQ,01/08/2023,6000,7000,6500
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Papaya,Papaya,FAQ,01/08/2023,1000,1500,1250
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Pineapple,Pine Apple,FAQ,01/08/2023,30,50,40
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Pomegranate,Pomogranate,FAQ,01/08/2023,2000,5000,3500
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Potato,Potato,FAQ,01/08/2023,1600,1800,1700
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Rice,Broken Rice,FAQ,01/08/2023,2000,3000,2550
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Rice,Coarse,FAQ,01/08/2023,3150,4100,3600
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Rice,Fine,FAQ,01/08/2023,4200,5200,4800
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Safflower,Safflower,FAQ,01/08/2023,3500,4200,3900
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,01/08/2023,10500,14000,12000
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Soyabean,Soyabeen,FAQ,01/08/2023,4000,4700,4400
Karnataka,Gulbarga,Gulbarga,KarnatakaGulbargaGulbarga,Tomato,Tomato,FAQ,01/08/2023,2000,8500,5250
Karnataka,Hassan,Arasikere,KarnatakaHassanArasikere,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,01/08/2023,11300,11300,11300
Karnataka,Hassan,Arasikere,KarnatakaHassanArasikere,Copra,Copra,FAQ,01/08/2023,8300,9250,8761
Karnataka,Hassan,Arasikere,KarnatakaHassanArasikere,Wheat,Local,FAQ,01/08/2023,3325,3325,3325
Karnataka,Haveri,Byadagi,KarnatakaHaveriByadagi,Dry Chillies,Dabbi,FAQ,01/08/2023,3829,67550,40169
Karnataka,Haveri,Byadagi,KarnatakaHaveriByadagi,Dry Chillies,Guntur,FAQ,01/08/2023,1709,18809,16509
Karnataka,Haveri,Byadagi,KarnatakaHaveriByadagi,Dry Chillies,Kaddi,FAQ,01/08/2023,2709,54509,32509
Karnataka,Karwar(Uttar Kannad),Siddapur,KarnatakaKarwar(Uttar Kannad)Siddapur,Arecanut(Betelnut/Supari),Bilegotu,FAQ,01/08/2023,32609,36399,35269
Karnataka,Karwar(Uttar Kannad),Siddapur,KarnatakaKarwar(Uttar Kannad)Siddapur,Arecanut(Betelnut/Supari),Chali,FAQ,01/08/2023,38619,43009,42899
Karnataka,Karwar(Uttar Kannad),Siddapur,KarnatakaKarwar(Uttar Kannad)Siddapur,Arecanut(Betelnut/Supari),Cqca,FAQ,01/08/2023,30800,35589,34709
Karnataka,Karwar(Uttar Kannad),Siddapur,KarnatakaKarwar(Uttar Kannad)Siddapur,Arecanut(Betelnut/Supari),Kempugotu,FAQ,01/08/2023,33019,35869,34989
Karnataka,Karwar(Uttar Kannad),Siddapur,KarnatakaKarwar(Uttar Kannad)Siddapur,Arecanut(Betelnut/Supari),Rashi,FAQ,01/08/2023,49109,51809,51569
Karnataka,Karwar(Uttar Kannad),Siddapur,KarnatakaKarwar(Uttar Kannad)Siddapur,Arecanut(Betelnut/Supari),Tattibettee,FAQ,01/08/2023,39919,50769,46109
Karnataka,Karwar(Uttar Kannad),Siddapur,KarnatakaKarwar(Uttar Kannad)Siddapur,Black pepper,Malabar,FAQ,01/08/2023,55469,58109,56469
Karnataka,Karwar(Uttar Kannad),Sirsi,KarnatakaKarwar(Uttar Kannad)Sirsi,Arecanut(Betelnut/Supari),Bette,FAQ,01/08/2023,43699,47609,45518
Karnataka,Karwar(Uttar Kannad),Sirsi,KarnatakaKarwar(Uttar Kannad)Sirsi,Arecanut(Betelnut/Supari),Bilegotu,FAQ,01/08/2023,27180,37899,35292
Karnataka,Karwar(Uttar Kannad),Sirsi,KarnatakaKarwar(Uttar Kannad)Sirsi,Arecanut(Betelnut/Supari),Chali,FAQ,01/08/2023,38508,44001,42515
Karnataka,Karwar(Uttar Kannad),Sirsi,KarnatakaKarwar(Uttar Kannad)Sirsi,Arecanut(Betelnut/Supari),Kempugotu,FAQ,01/08/2023,30099,37989,35487
Karnataka,Karwar(Uttar Kannad),Sirsi,KarnatakaKarwar(Uttar Kannad)Sirsi,Arecanut(Betelnut/Supari),Rashi,FAQ,01/08/2023,47799,52500,50948
Karnataka,Karwar(Uttar Kannad),Sirsi,KarnatakaKarwar(Uttar Kannad)Sirsi,Black pepper,Malabar,FAQ,01/08/2023,50099,61176,56793
Karnataka,Karwar(Uttar Kannad),Yellapur,KarnatakaKarwar(Uttar Kannad)Yellapur,Arecanut(Betelnut/Supari),api,FAQ,01/08/2023,56899,63395,60099
Karnataka,Karwar(Uttar Kannad),Yellapur,KarnatakaKarwar(Uttar Kannad)Yellapur,Arecanut(Betelnut/Supari),Bilegotu,FAQ,01/08/2023,26899,37611,35212
Karnataka,Karwar(Uttar Kannad),Yellapur,KarnatakaKarwar(Uttar Kannad)Yellapur,Arecanut(Betelnut/Supari),Chali,FAQ,01/08/2023,37719,43329,42333
Karnataka,Karwar(Uttar Kannad),Yellapur,KarnatakaKarwar(Uttar Kannad)Yellapur,Arecanut(Betelnut/Supari),Cqca,FAQ,01/08/2023,23212,35299,31899
Karnataka,Karwar(Uttar Kannad),Yellapur,KarnatakaKarwar(Uttar Kannad)Yellapur,Arecanut(Betelnut/Supari),Kempugotu,FAQ,01/08/2023,30689,38666,35869
Karnataka,Karwar(Uttar Kannad),Yellapur,KarnatakaKarwar(Uttar Kannad)Yellapur,Arecanut(Betelnut/Supari),Rashi,FAQ,01/08/2023,49239,55219,52399
Karnataka,Karwar(Uttar Kannad),Yellapur,KarnatakaKarwar(Uttar Kannad)Yellapur,Arecanut(Betelnut/Supari),Tattibettee,FAQ,01/08/2023,38725,47666,44899
Karnataka,Karwar(Uttar Kannad),Yellapur,KarnatakaKarwar(Uttar Kannad)Yellapur,Black pepper,Other,FAQ,01/08/2023,46969,59555,57840
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Beans,Beans (Whole),FAQ,01/08/2023,3500,8000,5700
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Beetroot,Beetroot,FAQ,01/08/2023,800,1300,1000
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Bitter gourd,Bitter Gourd,FAQ,01/08/2023,2000,3000,2500
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Bottle gourd,Bottle Gourd,FAQ,01/08/2023,1000,1500,1200
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Brinjal,Brinjal,FAQ,01/08/2023,800,1800,1300
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Carrot,Carrot,FAQ,01/08/2023,1300,3000,2100
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Chilly Capsicum,Chilly Capsicum,FAQ,01/08/2023,2000,4500,3200
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Cucumbar(Kheera),Cucumbar,FAQ,01/08/2023,400,600,500
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Green Chilli,Green Chilly,FAQ,01/08/2023,2000,5500,3700
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Knool Khol,Knool Khol,FAQ,01/08/2023,800,1300,1000
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Paddy(Dhan)(Common),Paddy Medium,FAQ,01/08/2023,2200,2600,2400
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Potato,Local,FAQ,01/08/2023,800,1500,1100
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Raddish,Raddish,FAQ,01/08/2023,300,500,400
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Rice,Sarbati Raw,FAQ,01/08/2023,4500,5000,4800
Karnataka,Kolar,Bangarpet,KarnatakaKolarBangarpet,Tomato,Tomato,FAQ,01/08/2023,3500,15000,9000
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Beans,Beans (Whole),FAQ,01/08/2023,4000,8400,8100
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Beetroot,Beetroot,FAQ,01/08/2023,1200,1400,1300
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Brinjal,Brinjal,FAQ,01/08/2023,2000,3000,2900
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Capsicum,Capsicum,FAQ,01/08/2023,3000,4500,4000
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Carrot,Carrot,FAQ,01/08/2023,2500,3000,2900
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Cauliflower,Cauliflower,FAQ,01/08/2023,1000,1400,1300
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Chilly Capsicum,Chilly Capsicum,FAQ,01/08/2023,3000,4500,4100
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Chrysanthemum(Loose),Other,FAQ,01/08/2023,3000,4000,3000
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Cucumbar(Kheera),Cucumbar,FAQ,01/08/2023,400,700,600
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Drumstick,Drumstick,FAQ,01/08/2023,2000,2500,2400
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Green Chilli,Green Chilly,FAQ,01/08/2023,5000,6000,5000
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Knool Khol,Knool Khol,FAQ,01/08/2023,1500,2000,1900
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Marigold(Calcutta),Other,FAQ,01/08/2023,10000,15000,14000
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Raddish,Raddish,FAQ,01/08/2023,700,800,700
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01/08/2023,2500,2600,2500
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Rose(Loose)),Other,FAQ,01/08/2023,7000,10000,9000
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Seemebadnekai,Seemebadanekai,FAQ,01/08/2023,800,1000,900
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Snakeguard,Snakeguard,FAQ,01/08/2023,1400,1500,1400
Karnataka,Kolar,Chickkaballapura,KarnatakaKolarChickkaballapura,Thondekai,Thondekai,FAQ,01/08/2023,1200,1400,1300
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Beans,Beans (Whole),FAQ,01/08/2023,5000,6000,5500
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Beetroot,Beetroot,FAQ,01/08/2023,1000,1700,1500
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Bhindi(Ladies Finger),Bhindi,FAQ,01/08/2023,2000,3000,2500
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Bitter gourd,Bitter Gourd,FAQ,01/08/2023,2500,3500,3000
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Brinjal,Brinjal,FAQ,01/08/2023,2000,3000,2500
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Bunch Beans,Bunch Beans,FAQ,01/08/2023,1500,2000,1800
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Cabbage,Cabbage,FAQ,01/08/2023,200,300,250
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Capsicum,Capsicum,FAQ,01/08/2023,3000,4000,3500
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Carrot,Carrot,FAQ,01/08/2023,2500,3500,3000
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Cashewnuts,Local(Raw),FAQ,01/08/2023,7500,11050,9500
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Cauliflower,Local,FAQ,01/08/2023,150,200,170
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Chilly Capsicum,Chilly Capsicum,FAQ,01/08/2023,2000,3000,2500
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Cucumbar(Kheera),Cucumbar,FAQ,01/08/2023,200,300,250
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Drumstick,Drumstick,FAQ,01/08/2023,2500,3000,2700
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Garlic,Garlic,FAQ,01/08/2023,7000,10000,9000
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Green Chilli,Green Chilly,FAQ,01/08/2023,4500,8500,8000
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Knool Khol,Knool Khol,FAQ,01/08/2023,2500,3000,2700
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Onion,Onion,FAQ,01/08/2023,1500,1800,1600
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Potato,Local,FAQ,01/08/2023,1500,2200,2000
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Raddish,Raddish,FAQ,01/08/2023,1000,1500,1300
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Rice,Broken Rice,FAQ,01/08/2023,2250,2350,2300
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Rice,Hansa,FAQ,01/08/2023,2300,2400,2350
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Rice,Sona,FAQ,01/08/2023,5100,6150,5800
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01/08/2023,1500,2000,1700
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Thondekai,Thondekai,FAQ,01/08/2023,800,1000,900
Karnataka,Kolar,Chintamani,KarnatakaKolarChintamani,Tomato,Tomato,FAQ,01/08/2023,4000,15330,9330
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Beans,Beans (Whole),FAQ,01/08/2023,3000,9000,6000
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Beetroot,Beetroot,FAQ,01/08/2023,1000,1500,1300
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Brinjal,Brinjal,FAQ,01/08/2023,1000,2500,1700
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Cabbage,Cabbage,FAQ,01/08/2023,600,1000,800
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Capsicum,Capsicum,FAQ,01/08/2023,2000,5000,3500
